id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19157017,Studio indépendant avec piscine,40308368,Léa,Talence,Talence,44.81222,-0.58821,Entire home/apt,69,2,1,2017-06-20,0.02,1,0
19158612,Appartement de charme proche Victoire,15821124,Jean-Baptiste,Bordeaux,Nansouty - Saint Gens,44.8248,-0.57235,Entire home/apt,156,2,9,2020-07-27,0.75,2,0
19159619,Villa de charme piscine au calme bordeaux bassin,23710669,Nicolas,Gradignan,Gradignan,44.7721,-0.63762,Entire home/apt,350,7,7,2020-08-02,0.20,3,1
19161295,Appartement rénové proche gare.,19441188,Pierre,Bordeaux,Bordeaux Sud,44.82711,-0.56115,Entire home/apt,36,3,71,2021-05-29,1.44,1,10
19166666,"Charmant, calme et lumineux hyper centre",104111625,Marie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84739,-0.57339,Entire home/apt,160,2,22,2020-03-10,0.51,1,68
19167054,Studio meublé à 10 minutes de Bordeaux,3318275,Marion,Talence,Talence,44.80817,-0.60029,Entire home/apt,30,2,2,2017-07-16,0.04,1,0
19171497,Charmant T2 - Gare Saint Jean - Place de Parking,28058042,Julien & Lamia,Bordeaux,Bordeaux Sud,44.82646,-0.55927,Entire home/apt,68,1,271,2020-02-24,5.46,5,324
19172557,Suite parentale arty dans appartement de réception,2990446,Manuel,Bordeaux,Centre ville (Bordeaux),44.84013,-0.5768,Private room,44,10,11,2017-07-31,0.22,1,0
19178603,Maison t4 avec terrasse dans quartier calme,37164352,Pierre,Gradignan,Gradignan,44.78488,-0.60952,Entire home/apt,90,2,1,2017-08-15,0.02,1,0
19179242,"Appartement quartier Saint-Pierre, Bordeaux centre",4569582,Quentin,Bordeaux,Centre ville (Bordeaux),44.83951,-0.5699,Entire home/apt,90,4,1,2017-08-14,0.02,1,0
19179818,❤ Charming apartment in animated area ❤,134140683,Cécile,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8321,-0.57913,Entire home/apt,60,3,0,,,1,0
19181988,Grand F1 bis. Proche de stalingrad,108055040,Stan,Bordeaux,La Bastide,44.84161,-0.55357,Shared room,28,2,11,2017-09-11,0.22,2,89
19188023,M/ BORDEAUX/BEGLES Chbre très agréable+Ptit déj,134060699,Marie & Pat,Bgles,Bgles,44.80888,-0.55665,Private room,32,2,114,2019-09-07,2.31,4,36
19190893,Appartement au coeur de Bordeaux  Parking gratuit,6657396,Leilla,Bordeaux,Centre ville (Bordeaux),44.84243,-0.58721,Entire home/apt,89,4,19,2017-09-26,0.40,1,248
19192246,Belle maison pierre Bordeaux centre avec jardin,134254998,Caroline,Bordeaux,Centre ville (Bordeaux),44.84582,-0.59145,Entire home/apt,170,3,1,2017-08-15,0.02,1,0
19195099,Appartement lumineux et calme très bien placé,21977843,Severine,Bordeaux,La Bastide,44.84131,-0.55661,Entire home/apt,63,4,64,2018-08-05,1.34,1,1
19202359,Appartement spacieux à proximité de Bordeaux,123715076,Zineb,Villenave-d'Ornon,Villenave-d'Ornon,44.77662,-0.58559,Entire home/apt,70,3,2,2017-08-15,0.04,1,0
19203090,studio barriere st genes,19920628,Valérie,Bordeaux,Nansouty - Saint Gens,44.82266,-0.58405,Entire home/apt,60,3,0,,,1,0
19203726,Bel appartement en plein centre de bordeaux,14290235,Marc,Bordeaux,Centre ville (Bordeaux),44.84186,-0.58092,Entire home/apt,150,4,1,2017-09-11,0.02,1,84
19203836,Jolie chambre à proximité du centre de Bordeaux,39351551,Juliette,Bordeaux,Bordeaux Sud,44.83287,-0.57233,Private room,48,6,9,2018-05-17,0.23,2,0
19205401,Appart climatisé T1 Bis 30m² Bordeaux centre Calme,134374187,Fabienne,Bordeaux,Nansouty - Saint Gens,44.82014,-0.5718,Entire home/apt,66,7,26,2018-06-23,0.54,1,26
19206499,T2 55m2 Centre Bordeaux - Calme - 200 m du tram,134386203,Anne,Bordeaux,Bordeaux Sud,44.83118,-0.57186,Entire home/apt,45,2,11,2018-09-02,0.22,1,0
19208655,Bel appartement avec petite terrasse,20257598,Asmae,Merignac,Beutre,44.81383,-0.69905,Entire home/apt,35,2,5,2018-04-06,0.10,1,0
19210566,T2 de 50m2 à Saint Michel,80429348,Manon,Bordeaux,Bordeaux Sud,44.83314,-0.56851,Entire home/apt,55,2,48,2017-10-08,1.01,1,0
19210670,Chalet cosy en pleine ville,111259792,Dang Thanh Nga,Talence,Talence,44.81924,-0.59109,Entire home/apt,47,1,133,2019-10-02,2.70,1,0
19214890,Studio spacieux proche du centre ville,40867015,Camille,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82234,-0.59789,Entire home/apt,29,3,4,2017-08-23,0.08,1,0
19215619,Chambre privée / quartier saint Croix -saint Michel,77484917,Camille,Bordeaux,Bordeaux Sud,44.83162,-0.56213,Private room,50,1,1,2017-06-20,0.02,1,87
19219234,Appart. T2 Saint Nicolas,35943518,Ismail,Bordeaux,Bordeaux Sud,44.82836,-0.57466,Entire home/apt,32,2,9,2017-07-19,0.18,1,0
19220778,maero chartrons,28262586,Laurent,Bordeaux,Bordeaux Maritime,44.85665,-0.56298,Entire home/apt,150,3,1,2018-03-06,0.02,1,174
19221971,Churchill,75849403,Alex,Blanquefort,Blanquefort,44.90918,-0.64573,Entire home/apt,128,5,0,,,1,0
19222033,Spacieux & cosy flat 90 m2 Bordeaux hyper centre,6699450,Alexandre,Bordeaux,Centre ville (Bordeaux),44.83779,-0.57955,Entire home/apt,73,2,77,2019-12-29,1.59,1,7
19223716,Chambre à louer + Chartrons / bassin à flots,74430185,Laurent,Bordeaux,Bordeaux Maritime,44.8621,-0.56439,Private room,21,1,8,2017-08-02,0.16,1,0
19224606,Charmant T2 de 45m2 avec jardin et parking,37579822,Vanessa,Bordeaux,Caudran,44.84835,-0.62024,Entire home/apt,55,4,12,2019-08-11,0.25,1,0
19232719,Studio cosy indépendant dans villa,23710669,Nicolas,Gradignan,Gradignan,44.77406,-0.63635,Entire home/apt,55,2,15,2021-06-20,0.37,3,255
19236190,Grand studio proche Ste Catherine,49649436,Carole,Bordeaux,Centre ville (Bordeaux),44.83527,-0.57265,Entire home/apt,40,1,10,2017-07-10,0.20,1,0
19239360,Loue t4 de 75m3 avec trois chambres.,48501077,Karina,Lormont,Lormont,44.87211,-0.50655,Entire home/apt,50,1,1,2019-12-05,0.05,1,0
19240121,Cosy apartment in the heart of the Chartrons,126572454,Juliette,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85059,-0.57117,Entire home/apt,42,2,5,2017-07-16,0.11,1,0
19240750,Bordeaux - Appartement - Terrasse - Parking.,134711583,Ghislain,Le Bouscat,Le Bouscat,44.85524,-0.59397,Entire home/apt,80,2,88,2018-08-21,1.84,1,74
19240776,Mérignac Arlac,133938336,Isabelle,Merignac,Arlac,44.82836,-0.62422,Entire home/apt,40,4,37,2020-02-16,1.35,1,283
19243208,Echoppe rénovée avec jardin au calme Bordeaux,57547672,Sandrine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83,-0.60298,Entire home/apt,58,2,44,2018-11-16,0.91,1,99
19244077,Superbe appartement ancien (hyper centre),26280928,Marianne,Bordeaux,Centre ville (Bordeaux),44.83796,-0.56915,Entire home/apt,130,2,34,2017-10-27,0.72,1,317
19245868,Déco slow design au coeur du centre historique!,3533946,Nathalie,Bordeaux,Centre ville (Bordeaux),44.83837,-0.56874,Entire home/apt,73,2,98,2020-08-29,2.29,1,311
19246218,Charmant T2 Saint Seurin,19157495,Margaux,Bordeaux,Centre ville (Bordeaux),44.84464,-0.58697,Entire home/apt,70,2,0,,,1,0
19246698,"T2 Hyper centre, ""la plus belle vue de Bordeaux""",1804135,Lucie,Bordeaux,Centre ville (Bordeaux),44.8393,-0.57008,Entire home/apt,130,2,0,,,1,0
19252041,Appart GUADET T3 de 98m² + Terrasse,15116567,Virginie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85385,-0.57995,Entire home/apt,80,30,6,2017-09-24,0.12,22,45
19252936,Appartement cosy  - Gambetta (Bordeaux centre -T2),118057207,Pierre,Bordeaux,Centre ville (Bordeaux),44.84135,-0.58289,Entire home/apt,58,3,50,2017-07-20,1.03,1,0
19256674,Loue chambre Bordeaux bastide,83012146,Marie Charlotte,Bordeaux,La Bastide,44.84016,-0.55178,Private room,19,1,13,2019-11-20,0.26,1,4
19260127,Stone house w/ garden close to the train station,62741109,Audrey,Bordeaux,Nansouty - Saint Gens,44.8143,-0.57147,Private room,95,3,0,,,1,0
19261060,Chambre dans une échoppe,15663736,Jean Louis,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83054,-0.58605,Private room,36,1,121,2020-02-12,2.45,1,301
19261719,LE LOFT DE RIVIERE Bordeaux centre,9333656,Corinne,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85691,-0.58962,Entire home/apt,260,4,30,2019-10-24,0.63,1,326
19263543,Apparement T3 bordeaux saint Bruno,134884836,Maryne,Bordeaux,Centre ville (Bordeaux),44.83789,-0.59344,Entire home/apt,70,2,0,,,1,0
19264668,chambre calme appart 80m2 bordeaux centre parking,71464825,Anthony,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85475,-0.56991,Private room,21,3,2,2017-06-29,0.04,1,0
19275409,Le 161,60659776,Bruno,Bordeaux,Nansouty - Saint Gens,44.82575,-0.57266,Entire home/apt,160,2,47,2018-07-06,0.95,1,130
19280209,T2 Bordeaux centre,77561192,Simon,Bordeaux,Bordeaux Sud,44.83446,-0.57379,Entire home/apt,50,1,0,,,1,0
19288050,Chambre 37 cours de la Martinique,48654486,Lucas,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85341,-0.57182,Private room,19,1,13,2017-08-31,0.26,1,0
19290798,Appartement cosy avec piscine  proche Bordeaux,135083706,Sylvia,Villenave-d'Ornon,Villenave-d'Ornon,44.80492,-0.57278,Entire home/apt,45,1,0,,,1,0
19291647,House with garden at Bordeaux - close to tramway,43704933,Sylvie,Pessac,Le Bourg,44.80401,-0.62757,Entire home/apt,145,3,0,,,1,0
19293549,"L'appartement de Margot , luxury center apartment",24830452,Bénédicte,Bordeaux,Centre ville (Bordeaux),44.84383,-0.57792,Entire home/apt,144,1,77,2019-10-12,1.56,2,332
19300487,Appt idéal pour visiter et séjour d'affaires,135162972,Laurent,Eysines,Eysines,44.88123,-0.66588,Private room,120,2,0,,,1,89
19305600,Agréable T1 Bis au centre Ville,135201730,Yamu,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83094,-0.57864,Entire home/apt,35,1,1,2017-06-25,0.02,1,0
19306799,Maison accueillante et cocooning,102098896,Carole,Carbon-Blanc,Carbon-Blanc,44.89972,-0.49949,Entire home/apt,75,2,0,,,1,0
19310329,❤ Our place in the heart of Chartrons (100m2) ❤,13484153,Marie-France,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85024,-0.56988,Entire home/apt,195,3,88,2021-05-07,1.84,1,225
19312650,Maisonnette fleurie Bordeaux,135246646,Carissan,Talence,Talence,44.81963,-0.58766,Entire home/apt,80,7,0,,,1,0
19324058,Cocon Urbain,65183901,Erwan,Bordeaux,La Bastide,44.84271,-0.5555,Entire home/apt,88,2,203,2021-01-01,4.23,1,333
19324761,house#pool#terraces#garden#15mnBx,107622583,Maxence,Bouliac,Bouliac,44.8216,-0.48082,Entire home/apt,179,7,6,2019-08-10,0.13,1,16
19325835,Chambre privée aux Capucins,69044533,Valérie,Bordeaux,Nansouty - Saint Gens,44.82565,-0.56725,Private room,30,3,13,2019-06-21,0.50,4,0
19326354,"Near Bordeaux, pleasant house, close to vineyards.",72316693,Anthony,Pessac,Chiquet-Fontaudin,44.8054,-0.62427,Entire home/apt,95,3,6,2017-08-25,0.12,1,0
19326860,"Judaïque - 94m² avec parking, Gambetta",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84163,-0.58113,Entire home/apt,175,90,0,,,80,213
19327081,"Judaïque - 94m² avec parking, centre",72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84163,-0.58113,Entire home/apt,175,90,0,,,81,213
19332627,Appartement familial face à la gare St Jean,123087615,Karine,Bordeaux,Bordeaux Sud,44.82804,-0.55736,Entire home/apt,90,7,1,2020-08-22,0.09,1,250
19339680,Studio cosy au coeur de Bordeaux,28995892,Paola,Bordeaux,Bordeaux Sud,44.83314,-0.56958,Entire home/apt,35,2,29,2017-11-12,0.59,1,0
19340002,CŒUR BORDEAUX - T. GRAND STUDIO + PARKING (option),56494217,Alain,Bordeaux,Bordeaux Sud,44.83452,-0.56799,Entire home/apt,44,2,55,2018-02-12,1.12,1,0
19340201,Appartement/Studio proche Cité du Vin,63843587,Ariane,Bordeaux,Bordeaux Maritime,44.86897,-0.54826,Entire home/apt,30,3,21,2018-06-25,0.43,1,0
19341725,Chez Vico,73893356,Victoire,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83339,-0.58592,Entire home/apt,32,1,6,2017-07-15,0.12,1,0
19342439,Maison familiale de caractère époque 1900,135515426,Patricia,Le Bouscat,Le Bouscat,44.8608,-0.60763,Entire home/apt,359,4,18,2019-09-06,0.51,1,326
19343657,The nearby spot / AC home,135526912,Alexandre,Bordeaux,Centre ville (Bordeaux),44.84215,-0.58531,Entire home/apt,46,2,1,2017-07-09,0.02,1,0
19344825,Maison Contemporaine 140 m2 proche Bordeaux,133375006,Céline,Gradignan,Gradignan,44.78538,-0.61281,Entire home/apt,150,3,1,2017-08-05,0.02,1,0
19353976,location jolie appartement vacance.,132666297,Frédéric,Bordeaux,Caudran,44.86055,-0.63153,Entire home/apt,70,1,0,,,1,0
19354043,Appart dernier étage,73342845,Frederic,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82301,-0.60388,Entire home/apt,50,3,6,2017-08-25,0.12,1,0
19354768,Superbe T3 vue sur piscine aux portes de Bordeaux,69949412,Célina,Bgles,Bgles,44.81563,-0.5426,Entire home/apt,65,3,28,2019-05-17,0.58,1,87
19362082,Maison de ville en pierre à 10 min de Bordeaux,13418679,Chrystele,Carbon-Blanc,Carbon-Blanc,44.89808,-0.49782,Entire home/apt,35,4,1,2017-08-14,0.02,2,0
19368468,"T3 spacieux à Saint Nicolas, proche tram et centre",74583768,Ksenia,Bordeaux,Bordeaux Sud,44.82928,-0.57471,Private room,28,1,1,2017-07-13,0.02,1,0
19372417,LOFT avec piscine au coeur des Chartrons,134718359,Dorian Et Anaïs,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85023,-0.57123,Entire home/apt,200,2,2,2017-07-31,0.04,1,0
19372702,DUPLEX ROOFTOP**** Parking+Vue Superb+Gare St Jean,135791164,Benoit,Bordeaux,Bordeaux Sud,44.82665,-0.55913,Entire home/apt,120,1,267,2019-09-21,5.53,1,16
19373146,Splendide Appartement de luxe 200m² avec Terrasse,37314741,Céline&Thomas,Bordeaux,Centre ville (Bordeaux),44.84187,-0.57912,Entire home/apt,299,1,8,2019-09-17,0.17,12,0
19374214,T2 46m2 avec terrasse et parking quartier bacalan,135808803,Vilasa,Bordeaux,Bordeaux Maritime,44.8681,-0.54993,Entire home/apt,55,2,8,2017-07-16,0.16,1,0
19378383,"B new, top floor, terrace, AC, views Cité du Vin!",27575400,Geraud,Bordeaux,Bordeaux Maritime,44.86718,-0.55157,Entire home/apt,123,2,45,2017-08-31,0.92,3,32
19379268,Chambre avec sdb privée proche gare saint-Jean,89783785,Clemence,Bordeaux,Nansouty - Saint Gens,44.82617,-0.56773,Private room,25,1,11,2017-07-23,0.22,1,0
19394098,"T3 avec jardin , à  20 mètres  de la cathédrale .",135965074,Jean Pierre Et  Annick,Bordeaux,Centre ville (Bordeaux),44.83865,-0.58063,Entire home/apt,120,15,21,2019-01-06,0.43,1,240
19395345,Chambre au calme avec TV à côté du grand théâtre,131423031,Emilie,Bordeaux,Centre ville (Bordeaux),44.8425,-0.57245,Private room,41,1,48,2021-02-23,2.93,4,0
19397538,"Grand appartement centre ville, patio et parking",135983002,Annick,Bordeaux,Centre ville (Bordeaux),44.84525,-0.58158,Entire home/apt,125,2,233,2019-10-29,4.78,1,133
19400626,T3 de68m2 lumineux et rénové près de pessac centre,50707600,Alicia,Pessac,Le Vallon-Les Echoppes,44.81308,-0.6309,Entire home/apt,57,2,20,2017-08-17,0.41,1,0
19402917,Très beau Appartement T3 avec terrasse,103094485,Micha,Bordeaux,La Bastide,44.85889,-0.5391,Entire home/apt,55,6,1,2017-06-27,0.02,1,0
19405851,Maison Familliale jardin piscine  proche Bordeaux,135714161,Marielle,Villenave-d'Ornon,Villenave-d'Ornon,44.78298,-0.57623,Entire home/apt,200,6,12,2017-08-28,0.25,1,0
19406357,Agréable studio,136046702,Karine,Villenave-d'Ornon,Villenave-d'Ornon,44.77096,-0.56261,Entire home/apt,50,2,9,2017-09-24,0.18,1,0
19409748,Bord'eaux et simplicité,62000726,Ambre,Lormont,Lormont,44.87241,-0.53746,Private room,30,2,0,,,1,0
19409986,T3,135984860,Josy,Le Haillan,Le Haillan,44.86417,-0.67818,Entire home/apt,37,2,0,,,1,0
19411575,Chambre privée dans une belle maison,70921320,Hanae,Villenave-d'Ornon,Villenave-d'Ornon,44.77033,-0.55744,Private room,37,1,16,2017-09-05,0.34,3,364
19412036,Charming haven of peace next to the station  !,5203389,Eve,Bordeaux,Bordeaux Sud,44.82609,-0.55827,Private room,45,2,310,2021-06-16,6.30,3,151
19417408,Chambre privée,64816940,Luis,Bordeaux,Bordeaux Sud,44.82424,-0.56093,Private room,30,1,92,2018-08-28,1.91,2,6
19426736,Maison 300 m² - Piscine - Rénovation 2017,41641890,Vincent,Bordeaux,Caudran,44.84571,-0.60206,Entire home/apt,500,3,5,2017-08-19,0.10,1,0
19429011,Chambre d'hôte à Bordeaux St augustin,18745209,Laurence,Merignac,La Glacire,44.83457,-0.61537,Private room,110,1,8,2019-05-12,0.17,4,133
19429889,"Villa with Pool, quiet garden, air-c, parking",18796190,Julie,Bordeaux,Centre ville (Bordeaux),44.8429,-0.59762,Entire home/apt,683,4,2,2019-06-27,0.08,22,35
19432587,Apart TRENDY T2 48m² + Parking,15116567,Virginie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85826,-0.5726,Entire home/apt,60,30,9,2021-01-04,0.19,22,313
19436781,"Luxuous house, 15 minutes far from Bordeaux center",34927333,Olivier,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.87537,-0.70141,Entire home/apt,440,7,9,2019-08-08,0.19,1,1
19442331,Studio meublé centre ville.,63607213,Mario,Bordeaux,Bordeaux Sud,44.82936,-0.57507,Private room,29,2,2,2017-07-29,0.04,2,0
19448662,T1 bis atypique et cosy au calme,48773312,Charlotte,Bordeaux,Bordeaux Sud,44.83281,-0.57496,Entire home/apt,38,5,28,2019-07-08,0.58,1,18
19449328,"Belle échoppe bordelaise, 3 chambres, jardin",9420096,Lydia,Talence,Talence,44.81773,-0.58502,Entire home/apt,128,7,0,,,1,138
19451971,"Large house near Bordeaux, beaches, vineyards",119095641,Benjamin,Eysines,Eysines,44.8815,-0.66543,Entire home/apt,256,1,3,2017-08-22,0.06,1,0
19462130,"Agréable T2 tout équipé Mérignac Centre, Pkg privé",75628419,Chloé,Merignac,Centre ville (Merignac),44.84105,-0.64905,Entire home/apt,40,2,4,2017-08-21,0.08,1,0
19464746,"Maison échoppe avec jardin, Bordeaux Centre",16617367,Paul,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8263,-0.59471,Entire home/apt,140,3,1,2017-06-28,0.02,1,0
19464971,"Apartment for 4 people, Cours du Médoc",133508531,Hortense,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86123,-0.57143,Entire home/apt,95,3,74,2019-07-22,1.52,1,0
19475064,Appartement lumineux Bordeaux Boulevards Sud,95548308,Simon,Talence,Talence,44.81516,-0.57951,Entire home/apt,37,1,75,2020-09-20,1.53,1,12
19484567,Sitta Cottage,136748820,Marie-Valerie,Gradignan,Gradignan,44.75979,-0.63273,Entire home/apt,65,4,111,2019-07-16,2.29,1,133
19486892,Maison d'artiste,33338004,Thierry,Merignac,Arlac,44.82735,-0.63376,Entire home/apt,210,7,8,2020-08-30,0.17,2,1
19495354,Bel appartement spacieux et accueillant,116439182,Sophie Et Vincent,Bordeaux,Bordeaux Maritime,44.85978,-0.5613,Entire home/apt,110,2,20,2019-08-01,0.42,1,0
19495484,T2 d'exception proche hypercentre,136869953,Paulin,Bordeaux,Nansouty - Saint Gens,44.8294,-0.57704,Entire home/apt,53,4,15,2018-10-02,0.31,1,0
19496566,Belle maison rénovée au calme proche du centre,13966400,Claire,Bgles,Bgles,44.80029,-0.56954,Entire home/apt,90,1,2,2017-07-01,0.04,1,0
19496689,Joli Studio 35m2 - centre ville,66590416,Faustine,Bordeaux,Centre ville (Bordeaux),44.8373,-0.57094,Entire home/apt,36,1,0,,,1,0
19497547,Chambre privée dans t3 et petit déjeuner offert,136891961,Charlotte,Bordeaux,Bordeaux Maritime,44.86381,-0.55703,Private room,35,2,49,2017-12-11,1.01,1,0
19498663,Charmant studio quai Richelieu,21389589,Charles-Antoine,Bordeaux,Centre ville (Bordeaux),44.83834,-0.56721,Entire home/apt,45,5,10,2019-04-21,0.26,1,98
19499173,Belle et grande maison en pierre avec piscine,6787127,Deleu,Blanquefort,Blanquefort,44.90794,-0.63089,Entire home/apt,500,7,19,2019-07-20,0.40,1,132
19502538,Calme confort et propreté dans un joli 2 pièces,136442580,Sylvain,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83267,-0.58173,Entire home/apt,90,1,85,2019-04-27,1.75,2,65
19512595,Agréable et chaleureux T2 - Bordeaux Centre,57745598,Tatiana,Bordeaux,Nansouty - Saint Gens,44.82655,-0.57483,Entire home/apt,70,2,1,2017-08-06,0.02,1,0
19512767,P'tite Maison avec Patio,19436684,Guillaume,Bgles,Bgles,44.81402,-0.54533,Entire home/apt,99,2,2,2019-08-18,0.07,1,0
19515126,Appartement Atypique dans le Centre Historique,137056279,Maxime,Bordeaux,Centre ville (Bordeaux),44.83749,-0.56936,Entire home/apt,70,2,6,2018-01-13,0.13,1,0
19515426,Confortable studio Bordeaux Begles 5 mn du tram C,29872168,Anita,Bgles,Bgles,44.80893,-0.54686,Entire home/apt,42,3,11,2019-08-19,0.23,1,0
19523871,Chambre proche gare,120963406,Elodie,Bordeaux,Nansouty - Saint Gens,44.81444,-0.565,Private room,16,2,5,2017-07-18,0.10,1,0
19524756,Logement T3 dans le centre historique de Bordeaux.,80265731,Albert,Bordeaux,Centre ville (Bordeaux),44.838,-0.56722,Entire home/apt,80,2,0,,,1,0
19528102,"Chic et lumineux avec trois balcons, vue rivière et parking",22050983,Danielle,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85529,-0.56479,Entire home/apt,89,3,230,2020-03-18,4.83,1,233
19528263,Appartement lumineux et agréable,46202011,Bérangère,Bgles,Bgles,44.79917,-0.55526,Entire home/apt,35,1,3,2017-07-23,0.06,1,0
19529686,Logement jusqu'à 6 pers. 10min de Bordeaux centre,53324830,Herve & Isabelle,Bordeaux,La Bastide,44.85099,-0.5427,Entire home/apt,56,30,20,2020-01-21,1.00,2,16
19531348,Appartement Bassins a Flots Bordeaux,55870913,Julian,Bordeaux,Bordeaux Maritime,44.86384,-0.55867,Entire home/apt,55,2,1,2017-07-01,0.02,1,0
19541220,Maison avec jardin privatif à 15mn de Bordeaux,20810360,Agnès,Villenave-d'Ornon,Villenave-d'Ornon,44.76609,-0.55832,Entire home/apt,88,1,44,2021-05-31,0.93,1,309
